id,base_month_income,base_car_km,base_loan_rate,base_loan_monthrepay,base_car_years,base_ages,br_scoreafautofin,ir_id_x_cell_cnt,ir_m12_id_x_home_addr_cnt,ir_allmatch_days,als_m12_id_tot_mons,als_m12_id_max_monnum,als_m12_id_nbank_oth_orgnum,als_m12_id_nbank_allnum,als_lst_cell_bank_inteday,als_m12_id_nbank_tot_mons,als_m12_id_nbank_max_monnum,als_m12_id_rel_allnum,als_m12_id_nbank_cons_orgnum,als_m12_cell_bank_tra_allnum,als_m12_cell_nbank_cf_allnum,als_m12_id_nbank_finlea_allnum,als_m12_cell_af_allnum,als_m12_cell_pdl_allnum,als_m6_id_nbank_allnum,als_m6_id_max_monnum,als_m6_id_nbank_oth_orgnum,als_m6_id_nbank_tot_mons,als_m6_id_nbank_max_monnum,als_m3_id_nbank_allnum,als_m3_id_max_monnum,als_m3_id_nbank_oth_orgnum,als_m3_id_nbank_tot_mons,als_m3_id_nbank_max_monnum,als_d15_id_nbank_oth_allnum,fico_result,fico_app_cnt,base_is_guarantee,base_nation,base_is_local,base_has_rebuy,base_sex,zx_result,zx_is_baihu,zx_is_current_ovd,zx_is_credictcard_current_ovd,zx_is_lian3_lei6,loan_is_black,base_has_driverlicensce,zx_account_status,fraud_flag
aOsWllB9SyNRzTwuWH7237whdOmJhasQGcCsYnNJodE=,1,4,2,4,3,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,0
BjCFjwDuYnWx/QuwEb6dr7CDC0U18L/PGRAM+YpMFWU=,3,6,3,5,5,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,-1,-1,1,1,1,1,1,-1,-1,-1,-1,3,-1,0
aoYyxr7CsiOePSvNNGluhQohbnxfKNJY34T5NEYcDug=,3,2,3,2,2,2,5,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
IBiBrcSDLC/Uv4DbLZntDpmjzZA95XvvmZ/hsQYKslw=,2,2,3,2,2,3,5,4,3,2,6,6,4,6,2,3,6,4,4,2,4,-1,-1,2,6,6,4,2,6,7,6,4,2,6,4,4,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
ApuwvSEao13mNT6Jvtjyy5mjzZA95XvvmZ/hsQYKslw=,2,6,3,5,5,1,-1,2,2,6,2,2,-1,2,4,2,2,-1,-1,-1,2,2,2,-1,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
NpKgIoHjIrTQjJgfMoXUeea/PD4t5CNeKUHEuuPOqkQ=,1,4,2,4,5,1,-1,2,2,2,4,2,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,6,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
Rcv5trcEsrNOlsNWe5WAnxysw6on1cuvx0QJBT11vl8=,1,6,3,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,-1,-1,1,1,1,1,1,-1,-1,-1,-1,3,-1,0
AQ60vBQ1DALj52PlQXb8E58PCKnFG7iJIGNakZTPhgE=,5,6,3,5,5,5,-1,3,3,3,6,4,4,7,2,6,4,3,2,2,4,2,4,2,7,4,2,4,4,6,4,-1,3,4,-1,4,3,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
AQlCR6al7McxQuVLulKtABysw6on1cuvx0QJBT11vl8=,3,2,1,4,2,3,4,2,3,7,3,2,2,2,4,2,2,2,-1,2,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
aQxWdyCBZxLhlBSwSq1AEj21QEH64543A9U/2/b9x6A=,3,1,2,4,1,1,5,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
aT6i4aQmI/0EHCOLWaJRg70ZvuRySPubS9lBbijN3Rw=,3,3,3,3,4,3,6,4,2,2,6,5,4,7,2,6,5,-1,4,-1,4,4,2,4,7,4,4,4,4,7,4,4,4,4,3,4,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
TblQUuD0vXPkM5e8HAaAHT21QEH64543A9U/2/b9x6A=,4,4,2,4,5,3,-1,2,2,6,3,2,-1,-1,-1,-1,-1,2,-1,3,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
AuL9VZyrayUUXd8bZc07o9Y5RXqEL9zctYILHU55/es=,3,2,2,5,3,3,5,2,2,5,3,2,-1,3,4,3,2,2,2,-1,-1,-1,-1,-1,3,2,-1,3,2,2,2,-1,2,2,-1,7,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0
auvXp0FSXJKyBKNov8O5H8FDSsuqhgkbMbDnBodkcqw=,1,3,2,3,4,2,5,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,2,-1,0
Bv58qBCZxuWYZUf72qUHJYKEprVQVkpKHHLb91TLyGQ=,4,4,3,5,4,3,6,2,2,-1,3,2,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
aWBKKjdYhuu1B8vUFnQzmua/PD4t5CNeKUHEuuPOqkQ=,2,2,1,5,4,2,2,2,2,3,4,2,-1,-1,-1,-1,-1,3,-1,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,4,2,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,2,-1,0
kD8fkxdqqqKUcrImry359dsR2wFaYcSvAv1UmKINXiI=,3,2,3,3,3,1,6,4,4,2,6,6,5,7,2,6,6,4,4,4,4,-1,-1,4,7,6,4,4,6,7,6,4,4,6,4,5,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
MqpfKPVku53njx2TGDr5sm/Rh47ATNWAD/EcAZrSs2c=,1,6,3,5,5,2,3,2,2,5,3,2,-1,3,4,3,2,-1,3,-1,2,-1,-1,2,2,2,-1,2,2,2,2,-1,2,2,-1,9,3,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,3,-1,0
fCuF2imtQaOZcChLyjVY1Ru5Zg5IcSjnluOYE6ax7Qk=,1,4,3,1,5,1,3,4,2,3,3,2,-1,3,2,3,2,-1,2,-1,2,-1,-1,2,2,2,-1,2,2,2,2,-1,2,2,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
/pD6Vc1n+cLs+XjfN3EQpMFDSsuqhgkbMbDnBodkcqw=,2,2,2,4,2,2,-1,2,2,3,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,2,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
FLk4X3dh7yq6v7Y5mYKPopVefheBCyKWno31TwQY/No=,6,4,3,3,5,4,4,2,2,3,2,2,2,2,3,2,2,-1,2,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,-1,7,2,1,1,1,1,-1,1,-1,-1,-1,-1,-1,2,-1,0
B/8Cd9njOnbk0s0ztHJwInfsV4irW0L2ZNtxBFAEeYc=,3,4,1,5,4,2,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,2,-1,0
1aKnFjSCXurI27PY/90AN+UexO+lDBkowcbxcgKygdo=,2,4,3,4,5,1,3,2,2,6,3,2,2,3,4,3,2,-1,2,-1,2,-1,-1,2,3,2,2,3,2,-1,-1,-1,-1,-1,-1,5,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
DH+I2zDp/+UXtepeguKgBxinyqSXIo2btNos38BJZ4Y=,2,1,2,4,2,1,5,2,2,4,5,3,-1,5,3,5,3,4,3,2,4,-1,-1,-1,2,2,-1,2,2,2,2,-1,2,2,-1,8,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0
eYf2Eoey/YBYryY8Ox8lyjv/V5UdKq5QqfKb5458DwA=,2,2,2,2,4,5,6,3,2,2,3,2,2,3,2,3,2,-1,2,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,2,2,2,7,2,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
b2FlVpPARTcG6KlghFM1Kxge5xUo8VAPBvSFmbRHyA4=,3,6,3,5,5,5,4,2,2,4,2,2,2,2,3,2,2,-1,-1,-1,-1,2,2,-1,2,2,2,2,2,2,2,2,2,2,-1,3,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,3,-1,0
TCPAQ5Iu6CZpvqbK+Xe0BMFDSsuqhgkbMbDnBodkcqw=,4,2,3,1,4,3,6,3,2,-1,2,4,-1,3,5,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
b3NVbyW709uy6Ut6UyYKkdsR2wFaYcSvAv1UmKINXiI=,3,2,3,1,2,1,5,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
gwNFRoXzeLmsg1JMOsEmzgu1HRIXtzk8ou//JYqPKAw=,4,1,1,4,5,1,6,4,2,3,6,5,2,7,2,6,5,4,4,3,4,-1,-1,3,6,5,2,4,5,5,5,2,2,5,-1,5,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
oy70jOJS7CzQwsKSdKNxBZmjzZA95XvvmZ/hsQYKslw=,3,2,1,3,5,3,5,2,2,3,5,3,2,4,2,3,3,3,-1,3,3,4,4,-1,2,2,2,2,2,2,2,2,2,2,-1,6,2,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,2,-1,0
WU6k/Uj8HDFtAYWBurAG6r9XfEhal47N73MSOMP881M=,2,2,1,2,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,0
b7CuhQ0/9yKOM9vRV1Tpg9Y5RXqEL9zctYILHU55/es=,3,6,3,5,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,3,-1,0
PAae8Q+8hVBiZNTMlabS7hge5xUo8VAPBvSFmbRHyA4=,3,6,3,5,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,3,-1,0
HcoJmqP9MAtprmsM3DEZuQOKOK+2mY9qGmd//3BDhjI=,1,3,3,1,4,3,6,4,4,6,6,5,4,7,4,6,5,4,4,3,4,3,2,4,4,4,-1,2,4,-1,-1,-1,-1,-1,-1,5,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
vo9vsNXy2+wiuxEv413mdCfpfaVsnUaKpV+ejaiDSh4=,2,2,2,5,2,3,4,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,-1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
rdsuieNzLJqdCyAykfHArboXYW5shXOnEv4qM8yzlw4=,3,4,2,2,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
BCOJt5L2RMXgDWM2RYHYTNsR2wFaYcSvAv1UmKINXiI=,3,4,2,3,5,5,3,2,2,6,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
be3ZZK7QfoQyW27B75BArTnnAchM7qkPuLs9NCJKT1I=,2,3,3,2,5,1,6,4,2,3,4,3,-1,4,3,4,3,-1,2,-1,2,-1,-1,2,3,3,-1,2,3,3,3,-1,2,3,-1,5,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0
YQ9w/ND1W9Iga/J/rleqRhge5xUo8VAPBvSFmbRHyA4=,1,6,3,5,5,2,-1,2,2,3,3,2,2,3,3,3,2,-1,-1,-1,2,2,2,-1,3,2,2,3,2,3,2,2,3,2,-1,4,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,3,-1,0
Dx+CAaea6GHii6aCbPtY+cs9rfYBAFowKVRBt1ZKN8k=,3,4,2,5,5,3,4,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
zDm9bhSTewuhte3+Jf0pRGwx574CMQtrYoCpY1m5nq8=,1,4,1,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
bgB4R1sf3vBWKSDr52PkZa6CxIwHbFDgkl+LNSRc1IU=,4,2,2,5,4,2,-1,3,2,3,4,2,-1,2,3,2,2,3,-1,3,2,2,2,-1,2,2,-1,2,2,2,2,-1,2,2,-1,7,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
uV2mrc61a5c5pXN+aUXxzbCDC0U18L/PGRAM+YpMFWU=,2,1,1,4,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
BgcdAF4FMxIJBMtqdmTQAtsR2wFaYcSvAv1UmKINXiI=,3,3,1,5,4,1,2,4,2,6,5,3,-1,2,4,2,2,4,-1,4,-1,-1,-1,-1,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,6,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
BGGj3AvkrFC27AWAJ2Y4qn5Nn1EJ6amBVKpc2IIDtNQ=,3,3,3,2,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,1,1,1,1,1,-1,-1,-1,-1,-1,2,-1,0
jGdaau752NwKeIUQxJ5gWFgS75tgjSKIjbYZT/Co3UA=,3,2,1,4,3,4,5,2,4,2,4,4,2,2,5,2,2,4,-1,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,8,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
bk7qf0lTmkDRTTzPj8mgTDv/V5UdKq5QqfKb5458DwA=,3,6,2,5,5,4,5,2,2,2,5,5,3,4,2,2,4,4,-1,4,2,2,2,2,4,5,3,2,4,4,5,3,2,4,3,6,2,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0
pKZs3KYnspWeOKKnex88Qk7Jxn1aTNJlAwTEwXGRaPs=,3,4,3,2,5,3,-1,2,2,2,2,3,3,3,2,2,3,-1,-1,-1,-1,-1,3,-1,3,3,3,2,3,3,3,3,2,3,3,4,2,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
bkJAkDEgLVt6x4YaFVu6JlgS75tgjSKIjbYZT/Co3UA=,5,6,3,5,5,1,6,4,4,4,6,3,2,6,3,6,3,4,3,2,2,-1,-1,2,6,3,2,4,3,5,3,2,3,3,-1,7,2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,3,-1,0
UDw3rG1rvJE3tYdBK7xApOa/PD4t5CNeKUHEuuPOqkQ=,4,3,2,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,2,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
bKrdvhUdfIG9Q4Beb1jBCcFDSsuqhgkbMbDnBodkcqw=,1,4,2,1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
VgrQ71Vz0dC0admcZwgwkAohbnxfKNJY34T5NEYcDug=,1,2,2,4,4,4,-1,2,3,2,2,3,-1,3,2,2,3,-1,-1,-1,3,2,2,2,3,3,-1,2,3,3,3,-1,2,3,-1,4,2,1,1,1,-1,-1,1,1,-1,-1,-1,-1,2,-1,0
bLKq4PIah4n24zg+A/RuBoKk+RgpxZ5CquL6pjPLrHo=,2,2,3,2,5,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,2,-1,1,1,1,-1,1,1,-1,-1,-1,-1,2,-1,0
fOqmeTMa/wL5ra+Bi0nQxWjZgyvJwnnfXsIcpioBhXE=,3,4,2,4,5,2,6,4,2,2,6,4,2,7,2,6,3,4,3,4,4,2,2,-1,6,4,2,4,3,4,4,2,3,3,2,8,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
bPPYHmbwpnzSbKLrpq9DURu5Zg5IcSjnluOYE6ax7Qk=,3,4,2,4,5,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
yt7TAx3+rrT5cxI10KmKRYKk+RgpxZ5CquL6pjPLrHo=,3,4,2,3,4,2,3,2,2,6,2,2,-1,2,5,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,2,-1,0
BpVT/DLCdj2rTPTBJeA983SLnbsm9RufmIY0FcJGgoA=,3,2,2,4,3,3,5,3,2,6,3,3,-1,2,4,2,2,3,-1,2,2,2,2,-1,2,3,-1,2,2,-1,-1,-1,-1,-1,-1,8,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
i7glx3Yydkpl+8z6FG7ZmTv/V5UdKq5QqfKb5458DwA=,1,5,1,1,5,3,4,2,2,2,5,2,-1,4,4,4,2,-1,3,2,3,-1,-1,-1,2,2,-1,2,2,-1,2,-1,-1,-1,-1,6,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0
3UseDsFz1gm+CeXxUAcv1zicfeHKTmpNfiVLpEe/HEg=,4,4,2,1,5,3,4,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
bSCCI+0uOIEmdaK/q68G4ULqyVeNHo84xQTd/QSuP/Q=,3,4,2,3,5,3,4,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
4FDt3RP9/YR/vnaUVg4Acr9XfEhal47N73MSOMP881M=,3,2,1,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
BSOlwE+vRaRQY0Mxm/C5DVgS75tgjSKIjbYZT/Co3UA=,3,4,1,5,4,1,6,4,2,3,6,5,3,6,2,6,4,4,3,2,4,-1,-1,3,5,5,3,3,4,6,5,3,3,4,-1,7,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0
Dguym/lhxZGtEAjewHNZIU7Jxn1aTNJlAwTEwXGRaPs=,3,2,2,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
BSWy+QnHOFvANYGGVjlBkU7Jxn1aTNJlAwTEwXGRaPs=,6,4,1,4,5,3,5,2,2,3,3,2,-1,2,4,2,2,2,2,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,3,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
pqzlEmByz2i5OCVkpyR/1HfsV4irW0L2ZNtxBFAEeYc=,2,2,3,2,3,2,3,2,2,2,5,5,4,6,2,5,5,-1,4,-1,4,3,4,3,5,5,4,3,5,6,5,4,3,5,2,7,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
zp5bxLUfhwwAiv8jYI+b4FcRZsj5m8D0of5uIC59d90=,3,3,3,3,5,2,6,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
BtQx5pYkDiswq3rHkWJ4pnc7SQXttV0CUWU4lLsRKV8=,3,3,3,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
MmudDuECvw88dIH6nby2KpmjzZA95XvvmZ/hsQYKslw=,5,3,2,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
Bv2AdnN2+dZba1+FzaM4fNY5RXqEL9zctYILHU55/es=,1,6,3,5,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,3,-1,0
nn+RUexXaOy081iw+g7K9ZmjzZA95XvvmZ/hsQYKslw=,5,2,3,4,2,4,-1,2,2,2,2,2,-1,2,2,2,2,-1,-1,-1,2,-1,-1,2,2,2,-1,2,2,2,2,-1,2,2,-1,4,2,-1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
ufQ8GlN8eIvU8GzTxoWsaJmjzZA95XvvmZ/hsQYKslw=,3,3,2,2,4,3,4,2,2,4,2,2,-1,2,3,2,2,-1,2,-1,2,-1,-1,2,2,2,-1,2,2,2,2,-1,2,2,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
BVhl2aF0g3yK+nJRu51SlDicfeHKTmpNfiVLpEe/HEg=,3,2,2,1,4,5,4,2,2,4,2,3,-1,2,3,2,2,2,-1,-1,2,2,2,-1,2,3,-1,2,2,2,3,-1,2,2,-1,7,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
bW2+JvB0XxPbgLSaVgTT8Bysw6on1cuvx0QJBT11vl8=,2,5,2,4,5,3,6,2,2,-1,3,2,-1,3,4,3,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
bxcgluDPl8vmVNo8yX9ivrCDC0U18L/PGRAM+YpMFWU=,6,1,2,5,1,3,6,4,2,7,4,3,3,4,3,4,2,2,2,-1,-1,2,2,-1,3,3,2,3,2,2,3,2,2,2,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
Bxg5tNgZftcQG3HOqDUdGXc7SQXttV0CUWU4lLsRKV8=,4,2,3,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-1,1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,0
BXy9bdbVFewRPCAuL762YpmjzZA95XvvmZ/hsQYKslw=,2,2,2,4,4,1,-1,2,3,-1,2,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
bxyQCkXeAXh5Au+CWySmh/qfJcwdKE7DwmS2m4AljY0=,1,6,3,5,5,1,5,3,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
bZOOcp4jXbHXPsPCrgR91tsR2wFaYcSvAv1UmKINXiI=,3,2,3,4,2,1,5,3,3,3,6,4,3,6,2,5,4,4,4,-1,4,-1,-1,3,7,4,3,4,4,6,4,3,3,4,2,2,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
